Q8MSF5	Q9VXE4
Q24323	Q86P48
Q9VJM1	P11450
P11450	Q9VKX4
Q8T3W6	P11450
Q0E9A5	P11450
P11450	Q9VMI8
P11450	Q9W0F5
Q9XTN4	P11450
O77262	Q9VAU6
P10987	Q9W1A4
P10987	Q9W533
P10987	Q24423
P10987	Q9V3I1
P10987	Q9VPY0
P10987	EBI-119391
Q9VPX7	P10987
P10987	Q9VUY6
P10987	Q8IMX4
P10987	Q9VDK2
P10987	Q4V480
P10987	Q9VT69
P10987	Q8INH9
P10987	Q9VLS8
P10987	Q9W5X1
P10987	Q95TL8
P10987	Q9VK43
Q9W5N2	Q960H6
Q9W5N2	Q9VJR9
Q9W5N2	Q9VGC7
Q9XTP7	EBI-184965
Q9W0F5	Q8MRI3
P48598-1	Q27377
P48598-1	Q9XZ56
P48598-1	Q9VVA4
P48598-1	A1ZBJ8
Q9VL81	Q27237-1
EBI-156254	Q9GYU7
Q9XZ31	Q7KVQ0
Q7K115	Q8SXC2
P36975	Q9VAU6
O77263	Q9VF77
Q9W237	Q9V3F2
Q9W237	P25159
Q9W237	A1Z9I0
Q9W237	P15330-2
Q9W237	Q8MT48
Q8SYH8	Q9W528
Q8SYH8	Q9VWX8
Q8SYH8	Q9VB59
Q8SYH8	Q9NCC3
Q8SYH8	Q9VFC8
Q8SYH8	P48554
Q8SYH8	Q9VEY0
Q27889	Q8SYH8
Q9VJN5	Q9W1A4
Q9VGP1	Q9W1A4
Q9VH59	Q9W1A4
Q9W1A4	Q9V6B9
Q9VXL5	Q9W1A4
P40427	Q9W1A4
P13238	Q9W1A4
Q9VME1	Q9W1A4
Q9XTN4	Q9W1A4
Q8T062	P23757
P05389	P33244
Q9U1H0	P33244
Q9W1L7	P33244
Q9VEJ4	P33244
Q8MLY8	P33244
Q24533	P33244
Q9VWJ8	P33244
P08736	P33244
Q9VH69	P33244
Q9VX83	Q8IH13
Q8IH13	Q06559
Q9VFR0	Q8IH13
Q9VY04	Q8IH13
O77264	A1ZAU6
Q960H6	Q0E993
P35415	Q0E993
Q9W474	Q24117
Q9W1A2	Q7KML2
Q02308-1	Q9VGA8
Q9VXH4	Q9VGA8
Q9W4F6	Q9VEF5
Q9VH69	Q9VTZ7
P47980	Q9V3A0
Q9VDS9	Q9W236
P09180	Q9W236
Q9VX17	Q9W236
Q9VSC6	Q9W236
Q8T0Q4	Q9W236
Q94516	Q9W236
Q24560	Q9W236
Q9V457	Q9VGY0
A1ZA28	Q9VVS5
Q9VVS5	A1ZA28
Q9VVS5	Q9Y122
P49906	Q9VEL7
P49906	Q9VJQ5
Q9VGW6	Q9VDD8
Q9VGW6	Q9V6B9
Q27333	Q9VX37
P41894	P08570
P08570	Q9VBN1
P08570	Q8T485
O18335	P08570
P08570	Q7JXC4
P08570	Q8SXC2
EBI-182706	P08570
P19889	P08570
P08570	P19889
Q9VXQ5	P08570
P08570	P13097
Q95U20	P08570
P08570	O76521
P08570	Q9VJU5
P48605	P08570
P08570	Q9W0F5
P08570	Q9VZX9
P08570	Q9W5X1
Q9W283	Q9W3X6
Q9W3X5	Q9VBQ3
Q9W3X5	Q9VFZ4
Q9W3X5	P35415
Q9W3X5	Q8SWV6
P40304	Q9VFI3
Q9VCS4	Q9V3H7
Q9V3H7	P32234
Q9V3N8	P43332
Q9Y119	Q960T2-1
Q9VTZ1	Q8I8V0
Q9W499	Q9VP30
Q9W499	A1Z8L7
Q7JXC4	Q9W4U0
Q9V3Y2	Q9W4U0
Q8IP72	Q9W4U0
P17276	Q9W4U0
Q9XZ53	Q9W4U0
Q9VHB0	Q9W4U0
P16371	Q9W4U0
Q9VJU5	Q9W4U0
Q9W5X1	Q9W4U0
Q9VJU5	Q9VVR9
P42787	Q8SX59
Q9VL79	EBI-177531
Q9V3Y0	Q86BJ3
Q9XZ03	Q9VB62
Q9XZ03	Q9W396
P29844	A1Z6R4
Q9VJN5	Q9VJN5
Q9VJN5	Q9VG62
Q9VJN5	P55162
Q9VJN5	Q9VB62
Q9VJN5	P15330-2
Q9VJN5	Q0IGS1
Q9VRV6	Q9VJN5
Q9VJN5	Q9VWJ8
Q9VJN5	Q9VX24
Q9VHA9	Q9VJN5
Q9VJU5	Q9W4B7
P41375	A1ZAU6
Q9V436	Q9VK14
Q9V3H0	Q9V436
Q960H6	Q9V3Z7
P47938	Q9V3F2
P11147	Q9V3F2
Q9VF06	Q9V3F2
P68198	Q9V3F2
Q9V3F2	Q9VDD7
Q9V3F2	Q961R9
Q9XZH6	Q9V3F2
Q9VJD1	Q9V3F2
Q9V3F2	Q9VAU6
Q9VCY6	Q9VPQ2
Q06559	Q9W4C3
Q9VXQ7	Q9W4C3
Q9VCX3	P05812
Q9VCW3	P05812
EBI-182706	P05812
P46222	P05812
Q7K4A1	P05812
Q9VS49	P05812
Q7KGH1	P05812
Q9VIH3	P05812
Q9W0X2	P05812
Q7K237	P05812
EBI-139799	P05812
Q9VBR1	Q9VJQ0
Q9W1M8	Q9VJQ0
Q24533	Q9VJQ0
Q9VJQ0	Q9VKG8
Q9VFP8	Q9VJQ0
Q9VJQ0	Q9VAU6
P54359	Q9VVN4
Q0KHR7	P54359
P54359	Q0KHR7
P02517	Q8IQB8
P02517	Q9VCY8
P02517	P29775
P02517	Q9VC27
P02517	Q8INH7
P02517	Q9W0B3
P02517	Q9VHN6
P02517	Q9VM57
Q8SX89	Q9VJQ5
Q9VDK2	Q9VJQ5
EBI-122505	Q9VEF5
P22979	Q9VAU6
P47938	Q9VLU9
P47938	Q9VXQ3
P47938	Q7K2D2
Q9VDQ7	Q9W528
Q9VK47	Q9W528
Q960D4	Q9VAU6
O44226	Q9VJE7
Q7JWD6	O44226
O44226	Q7JWD6
P47949	P48451
Q04047	Q9VD71
Q04047	Q9Y103
Q04047	Q9W0Y8
P06754	Q9VPP2
Q9VTW3	P11455
Q960H6	P11455
Q9VCP0	P11455
P23696	P11455
Q8T3W6	P11455
Q9VD99	P11455
Q8INR0	P11455
Q9VLR0	P11455
Q9W0H6	P11455
Q9VDL2	Q9VCV9
Q9VDL2	Q9VVN4
Q9VDL2	Q9VJW5
Q9VYI1	Q9VJS8
Q9VV44	Q9VJS8
Q7KML2	Q9VJS8
P25724	Q9VJS8
Q9VDF0	Q9VJS8
Q9VJ97	Q9VJS8
Q9VS81	Q9VJS8
A1Z7J0	Q9VF20
Q9VV71	Q8IPW1
Q9VBL2	Q9VV71
Q9VQ61	Q9VV38
Q9VQ61	Q9VS12
Q9VQ61	Q960T2-1
Q24572	Q9VPV7
Q9VTX5	P22808
Q9VQ67	Q9VME1
Q9Y0H4	Q9VRM6
Q9XTN4	Q9W218
P83967	P45594
P45594	Q9VPG5
P45594	Q9Y091
Q24151-2	Q9VJR9
Q9VPU8	Q6NQZ3
Q9VPU8	Q9VFV9
Q9VPU8	A1Z7Q8
P16914	P16914
P16914	Q9VYI0
P16914	Q9W158
P16914	Q8IMS8
P11147	Q9XYW6
P40301	P11147
P11147	Q7JXC4
P11147	Q9VUQ1
Q5BI03	P11147
P11147	Q9W0B2
Q9VRV9	P11147
P11147	Q9VIJ0
P11147	P29413
Q9VQA2	A1Z6H7
Q9U4G5	A1ZAU6
Q9U4G5	P48461
Q9U4G5	Q9V460
Q24044	A1ZB77
Q24044	A1ZA28
Q8T0U2	Q8IPW1
Q7K2X1	Q8IPW1
Q9VCZ2	Q8IPW1
P09180	Q8IPW1
Q8IPW1	Q0E949
Q95RE4	Q8IPW1
Q9VE02	Q8IPW1
Q7JXC4	Q8IPW1
Q9VC54	Q8IPW1
Q9VD29	Q8IPW1
Q9VTP4	Q8IPW1
Q8IPW1	Q9VHV3
Q9VHM5	Q8IPW1
Q9VH84	Q8IPW1
EBI-138946	Q8IPW1
P04197	Q8IPW1
Q8IPW1	Q9W2L6
Q9VK21	Q8IPW1
Q9VXI1	Q8IPW1
Q9NK57	Q9NK57
Q9W531	Q9VVU4
Q9W531	A1ZA92
Q9VFA8	Q9VFG8
Q94901	Q8T092
Q8INR0	Q9VFA8
Q9W2K0	O76924
Q9VK57	Q9W2K0
Q06559	Q9W2K0
Q9W2K0	Q9VXQ7
Q9W2K0	Q7JWD6
Q9VF06	Q9VUK7
Q7K2N3	Q8IP72
P48591	Q9VPB8
Q9VGN7	Q9VPB8
Q9W0R0	Q9VPB8
Q9VFE7	Q9VPB8
P54622	Q9W532
Q9W238	Q7YZ91
Q9W238	Q9VE39
P53997	Q9VV52
P53997	Q9VDD8
Q9VTT2	Q9VTW0
Q9VTW0	Q9VTT2
Q7JWD6	Q9VTW0
Q9W2J4	Q24117
Q9VFX0	Q9W2J4
Q9VYG2	P50445
Q9W1H8	Q9VYG2
Q9VYG2	O77460
P41126	Q9VYG2
Q9VYG2	Q9VV38
Q9VYG2	Q9VGP7
Q9VYG2	EBI-101642
Q9VYG2	Q9VF74
Q9VYG2	Q9VNS2
Q9VUM0	Q9VYG2
Q9VYG2	P23696
Q9VYG2	Q9VEC5
Q9VYG2	P08761-1
Q9VYG2	Q9VSE9
Q9VYG2	Q8INH9
Q9VYG2	P00528
Q9VYG2	Q9VFG8
Q9VYG2	Q9VS91
Q9VX09	Q9VYG2
Q9VYG2	A1Z7Q8
Q9VYG2	Q9VSG1
P08736	Q9VYG2
Q9VYG2	Q9VRX7
Q9VYG2	Q9VXP3
Q9VMX2	Q9VYG2
Q9VS59	Q9VYG2
Q95TJ6	Q9VYG2
P29742	Q9VYG2
P40427	Q9VYG2
Q9VYG2	EBI-177531
Q9VYG2	Q9VIJ0
Q05201-2	Q9VYG2
Q9VYG2	Q8SYU0
Q9VYG2	Q8I8V0
Q9VX56	Q9VVP9
P11956	Q24533
Q9NKV0	P45843
Q9VCU8	Q9VDM3
Q8SYM5	Q9VMQ8
Q7K2X1	Q9XZS4
Q9VVC8	Q9XZS4
Q9VRV6	Q9XZS4
Q9V6B9	Q9XZS4
P13238	Q9XZS4
Q24560	Q9XZS4
Q9W3S4	Q9W199
Q7KML2	Q9W199
Q9VPG1	Q9W199
A1Z9J8	Q9W199
A1Z7E8	Q9W199
Q0E9B2	Q9W199
Q9VQM0	Q9W199
Q9VTW3	Q8MSA3
Q9VTW3	Q9V3M9
Q9VTW3	Q08012
Q9VTW3	Q9NFU0
Q9VTW3	Q4V480
Q9VTW3	Q9VDA2
Q9VTW3	Q9Y103
Q9VTW3	Q9VLP3
Q9VTW3	A1Z6J6
Q24180	Q9VYG7
Q9VFW6	Q9VYG3
Q9VXE0	Q9VYG3
P15278-1	Q9VFA2
Q0E9A5	Q9VFA2
Q9VFA2	Q86BJ3
Q9VDM7	Q9VDM7
Q9VDM7	C0HK94
Q9VDM7	Q8IN24
Q9VDM7	Q9VT44
Q9VDM7	Q9VG07
P54622	Q9VV49
P54622	A1Z6J6
P54622	Q9VXE7
Q9VSW2	Q9VSW2
Q9VSW2	Q9VBQ3
Q9VSW2	Q9VFG8
Q9VYH1	Q9VYH1
Q9VYH1	EBI-191255
Q9VW02	Q9VYH1
Q9VK57	Q9VDN4
Q23977	Q0E961
Q9W2C5	Q9VXL1
Q9VL96	Q9VVQ1
Q9VL96	Q9VAU6
A1Z7S7	Q8MSA3
Q9I7P8	Q9VKM6
P48148	Q8MSA3
Q9VCL9	Q9VME1
P18091-4	Q8IQB4
P18091-4	Q9VHR7
P18091-4	Q6NQZ7
P12370	P54623
EBI-123170	Q9VEF5
EBI-123170	Q9VS82
P42519	Q9NEF6
Q9VL21	Q9VCM6
H1UUE3	Q9VCM6
Q960H6	Q8SX22
Q960H6	P54350
Q960H6	Q9VBP2
Q960H6	Q8T0U2
Q960H6	Q7K2X1
Q9VUI0	Q960H6
Q960H6	Q9VG62
Q960H6	Q8INY6
Q960H6	Q9VPG7
Q960H6	O76924
Q960H6	A1ZAK1
Q960H6	Q9VB62
Q960H6	Q9VUW9
Q960H6	Q9VB71
Q960H6	Q9VTH8
Q960H6	A8JR14
Q960H6	Q9VUU3
Q960H6	Q9VWT2
Q960H6	A1ZAW3
Q960H6	C0HK94
Q960H6	Q8IN24
Q06559	Q960H6
Q960H6	Q9VSE9
Q960H6	Q95RQ1
Q9VHA9	Q960H6
Q960H6	Q7JVH0
Q960H6	Q9VH84
Q960H6	Q9VQS1
Q9V455	Q960H6
Q960H6	A1ZBJ8
Q9VYH9	P02836
Q9VQD8	A1ZAG1
Q9VYI5	Q9VHG0
P39018	Q9VPV7
Q9W4X9	Q24407
Q9VCZ7	Q9VPV7
Q9VL16	Q9VPV7
P07185	Q9VPV7
P50536	Q9VPV7
Q7JS69	Q9VPV7
Q9VXF9	Q9VJD8
Q9VRX7	Q9VXF9
Q9VLB7	Q9VJC7
Q9VF25	Q9VG94
Q9VPQ5	A1Z7K9
Q9VCN3	Q9VD28
Q7K3D4	Q9VXE8
Q9VXE8	Q9VL00
Q8SWU4	Q9Y117
Q9VF09	Q9Y117
P00528	Q9Y117
Q9VW52	Q9Y117
Q9VSW4	Q9W5W8
Q9VK57	Q9VDR6
Q9VD99	Q9VDR6
Q9VXE6	Q9VPG5
Q9VXE6	Q9VVQ1
Q9VLD6	O18335
Q9VLD6	Q7JXC4
Q9VLD6	Q9VRV6
Q9VLD6	Q9VSP8
P02516	Q9VCY8
P02516	Q9W4E2
P02516	Q9VXN4
P02516	Q95RA9
P39018	Q0E8E8
P39018	Q9V785
P39018	P17276
P39018	D3DME0
P02518	Q9VVL6
P02518	Q9VVQ1
P02518	Q7KNS3
P02518	Q5BI03
P02518	Q9VIE7
P02518	Q8I8V0
Q9VDS3	Q9VCV4
Q9V3D4	Q9VCA2
Q9V3D4	Q9VVQ1
Q9VKW3	Q9VSV2
Q9VSV3	Q9VXN1
Q9VSV1	Q9VX08
Q8T3X9	Q9VSV1
Q9VFP7	Q9VSV1
P54350	Q9VD28
P54350	P92208
P54350	O97365
P54350	Q9U9Q2
Q9VXN9	P54350
P54350	Q9VJW5
Q24423	Q24423
O97102	P23757
O97102	Q9VQJ6
Q9Y0I1	Q9VDS6
Q9VJZ4	Q9VDS6
Q9VH64	Q9VGV8
Q0KHV6	Q9U9Q2
Q9W3W1	Q02910
P82147-1	P82147-1
P82147-1	Q9VSR7
Q9VJD4	Q9VL77
P82147-1	Q9VRV9
Q9VXK8	Q9VL77
Q9VDS7	Q8SX78
Q9VF23	A1ZB42
Q9VF23	P25008
Q9VF23	Q9W1U7
P06002	Q9VBN9
P06002	Q9VEX4
Q9VK21	Q9VBR0
Q9W3V2	O18334
Q9VV60	Q8IQB4
P08630-1	Q9W171
Q9W3S4	O18412
EBI-155896	O18412
Q9VRV6	O18412
P41894	O18412
Q9VW52	O18412
P40427	O18412
O18412	Q9VFS8
Q9VGV7	Q9VW52
Q9VQI4	Q9VGV7
Q9VKW2	EBI-153909
Q9V463	Q9VTU4
EBI-177531	Q9VBQ2
Q9W1H8	Q8INR0
Q9V3I1	Q9VQQ9
Q9VIJ4	Q9V3I1
O77475	Q9VPH6
P54623	Q9W3U0
Q9VPY4	Q9W3U0
A1Z9I0	Q9W3U0
Q9XTL2	Q9W3U0
Q9VCT3	Q9W3U0
Q9VLS4	Q9W3U0
Q960E4	Q9W3U0
P83972	Q9W3U0
P91927	Q9VRS6
Q9VGV3	Q9VUB1
Q9V427	Q9VST8
Q9VGV3	Q9VUF3
Q7KHK4	Q9VRK2
Q9VL68	Q9VV38
Q9V3W1	Q9VME1
Q9VL71	Q9VL71
Q9VL71	Q9VVU4
Q9VRJ9	P07487
Q9VDT9	A1ZAU6
Q95RI5	Q8IP72
Q95RI5	Q9VFD2
Q9W245	Q961B9
Q9VRJ7	P52485
Q9W158	Q9XYW6
Q9W3S4	Q9W3S4
Q9W3S4	Q9VDS5
Q9W3S4	Q7KML2
Q9W3S4	Q9VJD8
Q9W3S4	Q9VDK2
Q9W3S4	P09180
Q9W3S4	P52654
Q9W3S4	Q9W029
Q9W3S4	P35415
Q9W3S4	Q9VH18
Q9W3S4	Q9VD71
Q9W3S4	Q7JXC4
Q9W3S4	Q9VVU6
Q9VCW7	Q9W3S4
Q9W3S4	Q9VTJ3
O46036	Q9W3S4
Q9W3S4	Q8INH9
A1Z8L7	Q9W3S4
Q9W3S4	P26675
Q9W3S4	Q9W0B3
Q9W3S4	P13097
Q9W3S4	Q9V345
Q9W3S4	Q9VQS1
Q9W3S4	P02836
Q9W3S4	Q9VIJ0
Q9W3S4	Q9VHM3
Q9W3S4	Q9VHK6
Q9VLT3	Q9VKM6
Q2PE14	Q9W0B3
Q2PE14	Q9VHG6
Q9VTV4	Q9VRJ3
Q9V7D2	Q9VRJ3
A1Z7J7	Q9VRJ3
Q9VJK1	Q9VJE7
Q9VCE0	O77460
O77460	Q9VVU4
P17276	O77460
O77460	P08736
Q9VWQ2	Q9VSU9
Q8MLW2	O77460
A1Z8L7	Q9VSU9
Q7KJ69	Q9V6L9
Q9VYI1	Q9VFT3
Q9VSH3	A1Z9A2
Q9VDS5	P41126
P41126	Q9VRX7
Q9VXC6	Q9VMD7
Q06521	P41126
Q24318	Q27368
Q24318	Q9VS82
EBI-148106	Q7K0L7
Q9VCQ7	Q9VEF5
Q9VCQ7	Q9VJE7
Q9V3D9	A1ZB77
Q9VVE3	Q9VYI8
Q7JRD4	Q8IP97
Q9VBP9	Q9VCC9
Q9VBP9	Q9VTF9
Q9VBP9	Q8T3J9
Q9VM32	P54185
O18640	Q9VM32
Q9VSS2	Q9W144
Q9VM05	Q9W144
Q9W441	Q9VTR6
Q9VJU5	Q9W144
Q9W441	Q7YZ91
Q9VJU5	Q9V3K5
Q9W141	Q9VTU0
P16163	Q9VJJ6
Q0KI85	Q8IQB4
Q0KI85	Q9VFG8
P14318	Q9VF85
P14318	Q9VAY3
Q9VJD4	Q9VJR9
P14318	Q9VEF0
Q8MLY8	Q9VJR9
Q9W0A8	Q9VJR9
Q9VH69	Q9VJR9
Q0E9A5	Q9VJR9
Q9VJY6	Q9VJR9
Q8I8V0	Q9VJR9
Q24323	Q9VM21
Q24323	Q9VX60
P45889	Q24323
P00528	Q24323
Q9V3Q1	Q9VJD4
Q9V3Q1	Q9VFV9
Q9VJY6	Q9VCT5
P04357	Q9VCT5
Q9VL59	Q9VW52
A1Z9B0	A1ZAK4
A1Z9B0	Q9Y103
A1Z9B4	A1Z9I0
P10734	O46036
P10734	A1Z6J6
P10734	Q9VVE2
Q9VBP3	P00528
Q9VBP3	Q9VMX2
Q9VBP3	Q9VAU6
Q9VV51	Q9U9Q2
Q9VV51	Q9VK39
Q9VBN9	Q9VDQ3
Q9VBN9	Q9W029
Q9VEK8	Q9VBN9
Q9VBN9	Q9VGR8
Q9VBN9	Q9VMP1
P08736	Q9VBN9
Q9VHB2	Q9VBN9
Q9W445	Q9VXB5
Q9VBN7	Q9VAY4
Q8T079	P52485
Q8T079	Q9W393
Q8T079	Q9U9Q2
Q9VKJ1	Q9VAU6
O77477	Q9VDS5
Q9VY21	Q9VDS5
P09180	Q9VDS5
P25724	Q9VDS5
Q7JXF5	Q9VDS5
Q9VX17	Q9VDS5
Q9VM05	Q9VDS5
Q9VCP0	Q9VDS5
Q9VDS5	Q9VVT5
Q9VLV6	Q9VDS5
Q24560	Q9VDS5
Q9VYB1	Q9VDS5
Q9W1T1	Q9VXB3
Q9VBN5	P54623
Q9VBN5	Q7KML2
Q9VBN5	Q7K204
Q9VBN5	Q6NQZ7
Q9VBN5	Q9VRV9
Q9VBN5	Q8T8Y3
Q9VBN5	Q9VF18
Q24207	EBI-119391
Q24207	Q9VZX1
O46036	P13054
Q9XTN4	P13054
Q9W277	Q9VPX5
Q9VFX6	Q9VPX5
Q9VPX5	Q9VFX6
Q9VJM1	Q9V3M9
Q0IGU7	Q9V3M9
Q9V3M9	Q9VF74
Q9VTH5	Q9V3M9
Q9VKV3	Q9V3M9
Q9VDA2	Q9V3M9
Q9VWQ2	Q9V3M9
Q8T3W6	Q9V3M9
Q9VLR0	Q9V3M9
Q9V3U6	Q9V3M9
Q02748	Q9V3M9
Q9W0H1	Q9V3M9
Q9VRL0	Q9V345
Q9W5X1	Q9V3M9
Q9VRL0	Q8MLW7
EBI-155896	Q9VCU7
O96860	Q9VCU7
O97111	Q9VCU7
Q9VKG3	Q9VCU7
Q9VWS0	Q9VCU7
Q9VCU7	Q9W0R0
Q9VCU7	P39736
Q24560	Q9VCU7
Q8MZC4	P42325
Q9VPX8	Q9W1S5
P16163	Q9Y156
P29413	Q9Y156
Q9VKJ0	Q9VKJ0
P09180	Q9VPY0
Q9VPY0	Q9VTU4
Q02748	Q9VPY0
Q9W0H1	EBI-119391
Q9VXA9	Q9VLS5
Q9VQ00	Q02910
Q7JYA0	Q02910
Q9VEF0	Q02910
P25228	Q02910
EBI-97913	Q02910
Q9VXN2	Q02910
Q9W0H1	Q02910
Q9VCZ7	EBI-197069
EBI-197069	Q9VRQ1
Q9VRQ1	EBI-197069
Q9VW52	EBI-197069
Q9VLP7	EBI-197069
Q9VH69	EBI-197069
P41894	P52295
EBI-197069	Q9VAU6
P52295	P08928
Q9VMX2	P52295
P41094	P52295
Q9VIJ5	P52295
Q9VN42	P52295
Q9VGS2	Q24117
Q9VGS2	Q9VX24
Q9VGS2	Q9VLQ9
Q9VGS2	Q960T2-1
Q9VGS2	Q7K237
Q9VGS2	Q9VAU6
Q86LG1	Q8STG9
Q9VW57	Q24174-2
Q9VJM2	Q9VGC7
P05389	Q9VGC7
P16163	Q9VGC7
Q9VGC7	P16163
P52485	Q9VCV3
O62530	Q9VCV3
Q7KNS5	Q7KNS5
Q9VV44	Q9VBQ3
Q9VV44	Q7JUX9
Q9VV44	Q8IMX7
Q9VV44	Q02308-1
Q9VBL2	Q9VV44
Q9VV44	Q9VBL2
Q9VV44	Q9VDA2
Q9VV44	Q9VSK9
Q9VV44	Q9VUK7
Q9VV44	Q9VLV7
Q8T3W6	Q9VV44
Q9VV44	Q9VUQ1
Q9VV44	Q9VLQ4
Q9VHE5	Q9VV44
Q8T3U2	Q9VV44
EBI-155896	A1ZAU6
Q24141	EBI-155896
P15278-1	EBI-155896
EBI-155896	Q9VAB8
EBI-155896	P13097
Q7KKH3	EBI-155896
A1ZA92	EBI-155896
Q8T3U2	EBI-155896
EBI-155896	A1Z8H1
Q9VXD6	EBI-155896
Q9VKZ7	Q8IQB8
Q8T479	Q8IQB8
P41894	Q8IQB8
Q9VL16	Q8IQB8
Q9V395	Q8IQB8
Q9VB90	Q8IQB8
Q9VH69	Q8IQB8
Q9VF34	Q8IQB8
Q9VFS9	Q8IQB8
Q9VUI0	Q24009
Q24009	P22808
Q24009	Q9VDF0
Q24009	O62530
O62530	Q24009
Q24009	Q9VEC5
Q24009	Q9VRX7
Q9VK59	Q7K0L5
Q9VQF7	Q7K0L5
P54623	Q24523
P54623	Q8INY6
Q03017-1	P54623
P54623	A1ZAK1
P54623	Q9VF74
P54623	A1ZAW3
O01666	P54623
Q9VW52	P54623
Q9VHA9	P54623
Q95U20	P54623
P54623	Q9VS38
P54623	Q9VQS1
P04197	P54623
Q8SX59	P54623
Q24560	P54623
Q9W1V8	P54623
Q9VK43	P54623
P21461	P54623
P54623	P21461
P54623	Q9VVB4
O16797-1	Q9VRL7
Q9VX83	Q9VRL7
Q9VJD4	Q9VRL7
P21187	Q9VRL7
P29052	Q9VRL7
Q9VRL7	Q9VQ29
Q95U34	Q9VRL7
Q9VRL7	Q9XY35
Q9W0H1	Q9VRL7
Q7JWD6	Q9VRL7
A1ZBJ8	Q9VRL7
Q8MRL0	P07191
Q9VJM1	Q7K4K7
Q7K4K7	Q9VBP2
Q9VM05	Q7K4K7
P09491-2	Q9VCV4
Q9VCZ7	P09491-2
P09491-2	Q9Y103
P09491-2	P00528
Q9VT87	P09491-2
P09491-2	Q9VXK9
Q27889	P09491-2
Q9VDQ7	Q9VS38
Q9VDQ7	Q9U9Q2
Q9VDQ7	P23757
Q9VFC8	Q94534
Q94534	Q9VEF5
A1ZAU4	A1Z9I0
A1ZAU4	Q9VW02
Q9VGC3	Q9VKH0
Q05856	A1ZAU6
Q9VL07	A1ZAU6
Q9VEY5	A1ZAU6
Q9VEX9	A1ZAU6
Q9U9Q1	A1ZAU6
P48604	A1ZAU6
Q9VWA8	A1ZAU6
Q9VKC5	A1ZAU6
Q9BJZ5	A1ZAU6
Q9VX46	A1ZAU6
Q9VS45	A1ZAU6
Q8SXP0	A1ZAU6
Q24560	A1ZAU6
P18053	A1ZAU6
Q9VK57	Q9VDQ5
Q9VJM1	Q9W4M7
O96860	Q9W4M7
Q9VV38	Q9VBN1
O16797-1	Q9VBN1
Q9VL58	Q9VBN1
Q9XTL2	Q9VBN1
Q8SX59	Q9VBN1
Q9VFT4	Q9VBN1
Q9VK21	Q9VBN1
Q9VLG2	Q9VBN1
O16797-1	Q6NQZ3
O16797-1	Q9VV38
O16797-1	Q9VBP2
O16797-1	Q9VCZ2
O16797-1	O97365
O16797-1	Q9VKR2
O16797-1	Q9VGU5
O16797-1	Q8T3J9
O16797-1	P00528
O16797-1	Q8T3W6
O16797-1	Q9VW57
O16797-1	Q24395
O16797-1	Q8T8Y3
O16797-1	Q9XY35
O16797-1	Q9VJU5
O16797-1	Q9W5X1
Q0IGU7	Q9W4M8
Q24175	Q9W4M8
O01666	Q9W4M8
Q9VVD3	Q9W4M8
Q9W4M8	Q9VT70
Q8I8V0	Q9W4M8
Q9V3L0	Q9W379
Q9VV52	Q9VV52
Q9VV52	Q9VCZ2
Q9VF09	Q9VV52
A1Z9G2	Q9VV52
Q9VV52	Q9VW52
Q9XZ56	Q9VV52
Q9VJD4	Q9VPY4
Q9VPY4	Q9VEP4
P68198	Q9VPY4
Q9VBE2	Q9VPY4
Q9VPY4	Q8INY6
Q9VPY4	Q9VRX7
Q9W0H1	Q9VPY4
Q9VPY4	Q9VMD7
Q9VN50	Q9VPY4
Q24454	Q9VV43
Q9VD48	Q9VV43
Q9XZH6	Q9VV43
Q06559	Q9VV43
Q9VPY2	Q6NQZ3
P10333	Q9VV43
Q9VB22	Q6NQZ3
Q9VK57	Q6NQZ3
P55841	Q6NQZ3
Q06559	Q6NQZ3
P61209	Q6NQZ3
P23792	Q6NQZ3
Q9VFQ3	Q6NQZ3
P06754	P06754
P06754	Q7KS38
Q9VCZ7	P06754
P06754	Q9VCZ7
Q9VCV4	Q8SX59
A1ZAK7	Q9VL25
Q9VHT6	Q8SX22
Q7K4D1	Q8T3W6
Q9VBL2	Q9VCW0
Q9VTP4	Q9VL18-2
P23128	Q9V3A0
P23128	Q95RA9
Q9W1V7	P23128
P05389	Q7KML2
P05389	P15330-2
P05389	Q8INH9
P05389	Q9VZA8
P05389	A1Z8L7
P05389	A1Z6R4
P05389	Q9VAU6
Q9VCW6	Q05856
Q9VUH7	P21750
Q9VJD4	P21750
Q9VDE8	P21750
Q9VSH3	P21750
EBI-117463	P21750
Q9W5X1	P21750
Q9VF15	P21750
Q9VV40	Q9VF74
Q9VV40	Q9VED7
Q9VV41	Q9VME1
Q9VDQ3	Q9VBQ9
Q9VDQ3	Q01068
O97428	Q9VMV0
A1ZAX1	Q95TL8
A1ZAX1	Q9VX37
Q9VX85	Q9VTQ1
Q9VJM1	Q7K3E2
Q9VJM1	Q9VJE7
Q9VJM1	P22807
Q9VJM1	Q7JR58
Q9VJM1	Q9VT69
Q9VJM1	Q9VG15
Q9VJM1	P23758
Q9VJM1	Q9VFX1
Q9VJM1	Q9W0F5
Q9VJM1	P23792
Q9VJM1	P21461
Q7JXF5	Q9VBM3
Q9W1V8	Q9VBM3
P23572	Q9VAY3
O96827	Q9VAY3
Q24560	Q9VAY3
A1ZAX6	Q9VT69
Q06559	A1ZAX6
Q24114	P23757
P68198	Q9VKG1
P45889	Q9VKF8
Q9VAY6	Q9W0R0
Q0E8E8	Q9VDF0
